,SPX Index,DJI Index,CCMP Index,NKY Index,SX5E Index,DAX Index,CAC Index,IBEX Index,UKX Index,SPTSX Index,ASX Index,NZSE Index,HSI Index,SHCOMP Index,SENSEX Index,IBOV Index,MEXBOL Index,JALSH Index,WIG Index,DXY Curncy,JPY Curncy,EUR Curncy,GBP Curncy,CAD Curncy,AUD Curncy,NZD Curncy,HKD Curncy,INR Curncy,BRL Curncy,MXN Curncy,ZAR Curncy,PLN Curncy,CO1 Comdty,NG1 Comdty,XAU Curncy,XAG Curncy,PL1 Comdty,HG1 Comdty,S 1 Comdty,W 1 Comdty,C 1 Comdty,CT1 Comdty,Index_ptfl,Curncy_ptfl,Comdty_ptfl
836,-2.951809594651711,-2.372228899175377,-3.6240070184715645,-2.94033550287911,-1.2314363570406273,-1.9847203490920728,-1.3097072419106182,-0.9882267611288742,-0.39587012711925773,-0.45803210196224686,-0.5673934142203629,-1.8561693565487314,-3.8696588814847943,-2.1694203789306865,-2.7442581331955096,-2.5161395037361367,-1.8931005090764508,-1.9248038084752617,0.3023318189338653,0.6538399156597263,0.4354642048423729,-0.6771595900439298,-0.952380952380949,0.6990809834263034,-0.7191316146540006,-0.5102040816326592,0.07294972867819549,1.048609971444514,0.6476070131100853,1.74177442374428,-0.21507053143863253,2.458083097050756,4.3180086360172565,-3.6483253588516673,1.3908763383569278,-0.14980253302465663,-0.017908309455594296,-4.199634814363962,-0.11931394481730084,5.730712166172114,-0.9583608724388681,0.38269550748750714,-1.8681571642192383,0.39496909154255555,0.18598412621868565
837,-0.7233836932796112,-0.5629334212542192,-0.27597311502802757,-1.7067245645663753,-0.19731110237968252,-0.024465022419772886,-0.3227871694189699,1.815660727834012,0.06652795898545172,-0.33969508646102264,0.12556991914332016,-1.4288681766806977,-1.3855310402927645,-2.3518651113077715,1.1001319954014432,-0.3494918071363817,1.8649805467553682,-1.224161576339633,-1.1165981076692089,-0.23264479872701083,0.30350329517863095,0.4145936981758025,-0.015262515262515208,0.5070202808112212,-0.6560065600656029,-0.2783882783882752,-0.011509981711921302,-0.06977088644106733,-0.6532485875706096,0.2890010696792844,-0.3685567681608659,-2.2073564019872816,3.87143900657414,-6.331471135940414,2.6349900656120084,2.898838749902577,3.2778076303062953,-0.4553155442609036,1.8067791548454615,-10.682336432204876,0.700700700700696,1.2514503563732848,-0.3703640971639234,0.1703468254029583,-0.8201182829507895
838,2.569832402234651,2.00293325946046,3.5949998241576075,-0.29615646032121745,7.438186284159087,7.921281283340775,7.12515260877149,4.8783308065883935,3.2539692796351716,1.2302167998067048,3.4182000599911166,0.3013137915098607,-0.665322473847707,-1.1277261782950299,2.289678682407148,2.425185549549047,1.1700895300894798,0.39531140234443374,3.469369676002554,-1.1043588863539955,0.1383245439612768,1.6240022020368672,0.6029613799420019,-0.5898331393092815,0.7291236758838915,0.48486629444606244,0.015348408881621367,-0.4533723386965671,-1.0386430503722122,-2.1883946782432995,-1.9639752689436962,-3.932797076583705,-13.158305985310204,-0.022089684117521102,-2.8735688232655376,-2.389238768608537,-3.95421436004163,-2.903946388682066,-1.0560281607509547,-5.773762765121759,-2.5844930417495027,-0.4092657771957109,2.704991901451791,-0.8626370350150074,-3.7327632703711684
839,-0.42918454935622075,-0.33701603514965095,-0.9474521992674734,3.935951529137438,-3.043796899644724,-2.9306185112143113,-2.827720837905834,-1.1490732687336913,-1.2742812958924876,0.41161798389539594,-1.1284107985387815,0.9844766939781424,1.272802458440614,1.219265026157812,1.4951508152365234,-0.20826101133674113,-0.9721999378614066,1.657278644977045,-0.20217678001183126,0.5501796504981282,0.26763360096693223,-0.8125677139761533,-0.7207343904104491,-0.3122804278241853,0.49166894291177154,0.380172539845014,0.04220164714305863,-0.3347534996956725,0.14166849571999318,0.1487426226528754,0.29666468890208186,1.0947719998144478,-1.6285765700917776,2.319929297392842,0.25855620208552477,0.5334626576139812,-1.119537739256038,1.7418930762489238,0.8004743551734306,-10.483534806169237,3.0952380952380842,-3.9533163474973265,-0.23545520911000956,0.13502580108315657,-1.1534288298701372
840,-1.2961554353542182,-0.6929508498655701,-2.179366883067424,-2.0537632734406674,0.9692199408992241,1.3837867595092979,0.8546526614254368,0.9021848239624264,0.7965809702370263,-0.5554242714892688,0.8749968388842566,-0.8575036917763179,-1.6106549176506113,0.41427848494519637,0.15489217496127416,-1.7156486892451417,-0.16280928050361743,-0.27543865893637776,2.552698542662535,0.6263514268021408,0.9901842603754041,-0.6735845621700376,-0.3744459727953453,-0.19578667084344525,-0.8833922261484162,-0.8157319737800539,0.08181109307290324,0.37519247780362086,1.1197895911373434,-0.12130068721136755,-0.022599470906514707,0.5781673014270572,3.054971188145994,2.0297991794428816,-0.42664423279151764,-0.16092619392186203,-0.6026296566837286,-0.5922256918272861,-0.5441176470588283,1.5133876600698537,0.8907951171230666,3.5683724114324855,-0.13139077651802844,0.006472277336660633,1.1647940700805548
841,-0.742095611408311,0.0031872084273354417,-2.0444867994777294,0.5765261231072127,1.4733724279723637,2.208670167763538,1.7521664470268705,1.1336141781604248,0.5286738852150252,-1.3095341823134543,0.6510566822933495,-0.21553322383108808,-4.972951460533559,-2.604851669931263,1.684455349476055,-1.598246292936012,-0.9250910400801393,-2.4186041588152074,-2.0858354471353757,-0.12610467697026229,0.767328843038606,0.2565982404692191,-0.2684666717803208,0.6277463904582614,-1.4397367338543798,-0.925245997943891,0.006386266971492027,-0.035903689332561495,0.8768472906403924,-0.005259559248937951,0.578411296970982,-1.0219444317715154,-5.121150261826568,-1.417989417989407,-1.8899047504098654,-3.1873772747653684,-3.3345581480801023,-2.242201039861358,-0.20700872393908387,0.0,-4.741661216481363,-1.86730562670413,-0.4687109166852613,-0.3857750305018766,-2.3664843043602515
842,2.1408493905025416,1.8184721070479304,2.920225542514965,0.15264038628330923,-0.0799230172943699,-0.0850018414672582,-0.23453910083924834,0.020645098610705404,-0.24702959767678445,0.0333321058053615,-0.39229165576967207,-0.10488959447785273,-5.716769593572679,-4.950096679636895,-1.2554787892650188,-0.8808705218943058,0.38325908268541653,-1.773927691084698,1.0204175101446333,0.09899089889797708,0.09307047973601268,0.146252285191939,0.3076449776957313,-0.46007485963818207,0.11129660545352582,0.37058997924697135,-0.0217119211218586,0.0587725931643579,0.8633655630432724,-0.42030870455024294,-0.12228817704683648,-0.9195667204424995,-6.538821328344257,-1.9321597252039635,-1.688468793570086,-0.6108711101883713,-4.7324907345813845,-0.24376731301939403,-1.6891391317232163,5.894495412844036,4.0851355990387805,-0.143133787993599,-0.38057772944125895,-0.1462204602752193,-0.6624851261228745
843,2.2383840279651235,1.546490406429224,3.7682007812415375,1.6393992380796085,4.054990356089028,3.7612980131879192,3.6764752163650716,1.7520428358082096,1.6162883063673306,1.3261852081193792,1.8746624257336642,0.5847271299775247,9.081796006316555,3.483884443849705,1.8642142752772983,1.976086483668671,0.7581021018483014,4.0438521723617615,3.020356349458231,-0.4833647839995181,0.3634826711749861,0.7210660825118564,0.8204263149823587,-0.689385037211121,1.306281267370757,0.9895141042681965,-0.1085831811039717,-0.45202209073595956,-1.6577260491508095,-0.8993868035514385,-1.2614413257708623,-1.7631597311065117,-1.8917025322790493,3.9404553415061327,0.48750221591915555,0.7897739141613069,0.5586034912718141,1.9215816949905706,-0.5727204220045246,-7.3640892354342675,-3.693931398416883,1.0118043844856706,2.740391356744429,-0.12246816214943834,-0.7612498344850671
844,1.2347803738532281,1.2261362001696918,1.3264565680922713,3.458115263521755,-0.11234828482474812,-0.3648012497974529,0.3624420214186852,0.3770703069065906,1.2844776512408673,1.408507124049141,1.1310501240767934,0.7895820492308525,7.037859365276922,1.3982357263830458,1.8432624943568454,1.7674890199053328,1.7835545200805658,0.8708935105866233,2.631303529592488,-0.6530248027743379,-0.10949212498948535,0.50747621205256,0.0,-0.3865267807841022,1.1796982167352699,0.6434630008774533,-0.012788377922146044,-0.6031600340916432,-0.7640653000137831,-0.5523791065025763,0.021449015021013373,-0.05445978263443063,8.794123648235065,5.096882898062338,0.8094267079681972,1.152659646549603,2.3013589921634603,2.2340889276373233,1.16719721085341,2.6888005611409804,3.356164383561633,1.7195325542570972,1.5502140165326053,0.07855176596610614,3.419768646988913
845,1.1662250349640857,0.7951390862614316,2.0496842402154103,0.6548633187620556,0.4406329465783898,0.17396368933686457,0.11674822911686977,0.06657156443177215,0.26254715422715513,0.21702963821044197,0.3689168165391221,1.4497415135082736,-0.41313915529482825,1.1206378513015647,0.0,1.9761695484810993,2.0280694151386447,0.9758747033866255,-0.7394469031343776,0.2643558495110998,0.48060708263069074,-0.36065278153457614,0.22054909118565114,-0.19797275894836153,0.5287418655097742,0.37779715199068864,0.07546107998874785,0.0,-0.31750441529577733,-0.790781524069395,0.31563498924429556,1.0874200426439051,1.2096774193548487,-2.5450901803607207,-1.094760897426006,-1.6344221600535835,0.4460389799282538,0.8527875493017811,-0.029967036260114543,-3.119307832422591,-1.6898608349900646,4.103069095683565,0.668959404843716,-0.0697018256415231,-0.09658160497063029
